Date	Time	Relative time [s]	FIC-104 setpt [sl/min]	FIC-104 [sl/min]	FIC-105 setpt [sl/min]	FIC-105 [sl/min]	FIC-106 setpt [sl/min]	FIC-106 [sl/min]	CV-101 setpt [l/min]	FI-101 [l/min]	CV-102 setpt [l/min]	FI-102 [l/min]	CV-103 setpt [l/min]	FI-103 [l/min]	dP-101 [mbar D]	dP-102 [mbar D]	dP-103 [mbar D]	CV-107 setpt [mbar G]	PI-101 [mbar G]	CV-108 setpt [mbar G]	PI-102 [mbar G]	CV-109 setpt [mbar G]	PI-103 [mbar G]	Pump output pressure setpt [bar G]	PI-104 [bar G]	TI-101 [°C]	TI-102 [°C]	TI-103 [°C]	CV-101 current [A]	CV-102 current [A]	CV-103 current [A]	CV-107 current [A]	CV-108 current [A]	CV-109 current [A]	Pump ctrl current [A]
29.07.2021	15:09:55	33,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,1998	7,0000	6,6464	5,0000	5,1920	7,7000	8,5586	8,8959	0,0211	3,0000	0,0211	6,0000	0,0211	4,0000	0,4900	0,4965	22,4655	23,7410	22,9970	0,0045	0,0072	0,0054	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:09:56	34,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0052	7,0000	7,2633	5,0000	4,8533	7,7000	8,5586	8,8959	0,0211	3,0000	0,0211	6,0000	0,0211	4,0000	0,4900	0,4868	22,4283	23,6994	22,9468	0,0045	0,0071	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:09:57	35,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,8557	7,0000	6,4020	5,0000	5,1786	6,4000	11,0586	8,4959	0,0211	3,0000	0,0211	6,0000	0,0211	4,0000	0,4900	0,4877	22,3869	23,6520	22,9056	0,0046	0,0073	0,0054	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:09:58	36,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,9366	7,0000	6,9061	5,0000	4,8814	6,4000	11,0586	8,4959	0,0211	3,0000	0,0211	6,0000	0,0211	4,0000	0,4900	0,4926	22,3523	23,6077	22,8644	0,0046	0,0072	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:09:59	37,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,2413	7,0000	6,4056	5,0000	4,6519	6,6000	12,1585	9,0959	0,0211	4,0000	0,0211	7,0000	0,0211	3,0000	0,4900	0,4917	22,3112	23,5611	22,8509	0,0045	0,0074	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:00	38,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,9366	7,0000	6,8088	5,0000	5,0680	6,6000	12,1585	9,0959	0,0211	4,0000	0,0211	7,0000	0,0211	3,0000	0,4900	0,4977	22,2683	23,5096	22,8430	0,0045	0,0073	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:01	39,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,7020	7,0000	7,0645	5,0000	4,8507	7,2000	12,0586	9,1959	0,0211	3,0000	0,0211	7,0000	0,0211	3,0000	0,4900	0,4966	22,2398	23,4739	22,8284	0,0046	0,0073	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:02	40,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,2290	7,0000	7,7981	5,0000	4,9470	8,2000	16,6585	8,5959	0,0211	4,0000	0,0211	7,0000	0,0211	4,0000	0,4900	0,4926	22,1952	23,4539	22,8145	0,0045	0,0074	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:03	41,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0411	7,0000	6,3272	5,0000	5,1664	8,2000	16,6585	8,5959	0,0211	4,0000	0,0211	7,0000	0,0211	4,0000	0,4900	0,4875	22,1477	23,4377	22,8064	0,0045	0,0074	0,0055	0,0200	0,0200	0,0200	0,0127
29.07.2021	15:10:04	42,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,7210	7,0000	7,6475	5,0000	4,8881	8,3000	15,0586	9,0959	0,0211	4,0000	0,0211	9,0000	0,0211	5,0000	0,4900	0,4855	22,1165	23,4264	22,7930	0,0046	0,0071	0,0055	0,0200	0,0200	0,0200	0,0127
