Date	Time	Relative time [s]	FIC-104 setpt [sl/min]	FIC-104 [sl/min]	FIC-105 setpt [sl/min]	FIC-105 [sl/min]	FIC-106 setpt [sl/min]	FIC-106 [sl/min]	CV-101 setpt [l/min]	FI-101 [l/min]	CV-102 setpt [l/min]	FI-102 [l/min]	CV-103 setpt [l/min]	FI-103 [l/min]	dP-101 [mbar D]	dP-102 [mbar D]	dP-103 [mbar D]	CV-107 setpt [mbar G]	PI-101 [mbar G]	CV-108 setpt [mbar G]	PI-102 [mbar G]	CV-109 setpt [mbar G]	PI-103 [mbar G]	Pump output pressure setpt [bar G]	PI-104 [bar G]	TI-101 [°C]	TI-102 [°C]	TI-103 [°C]	CV-101 current [A]	CV-102 current [A]	CV-103 current [A]	CV-107 current [A]	CV-108 current [A]	CV-109 current [A]	Pump ctrl current [A]
29.07.2021	13:58:09	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,2362	11,0000	11,1130	13,0000	12,8828	7,1000	36,3586	51,6959	0,0211	5,0000	0,0211	15,0000	0,0211	24,0000	0,4900	0,4710	21,1171	22,7255	21,9830	0,0049	0,0097	0,0115	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:10	2,0010	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,8572	11,0000	11,0300	13,0000	12,7148	7,1000	36,3586	51,6959	0,0211	5,0000	0,0211	15,0000	0,0211	24,0000	0,4900	0,4722	21,1126	22,7303	21,9849	0,0050	0,0097	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:11	3,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,6083	11,0000	11,4583	13,0000	12,8941	8,6000	35,0585	52,3959	0,0211	4,0000	0,0211	16,0000	0,0211	23,0000	0,4900	0,4666	21,1158	22,7279	21,9905	0,0050	0,0095	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:12	4,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0093	11,0000	11,0700	13,0000	13,0068	7,4000	35,5585	51,2959	0,0211	5,0000	0,0211	17,0000	0,0211	22,0000	0,4900	0,4644	21,1114	22,7265	21,9917	0,0050	0,0096	0,0115	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:13	5,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,8792	11,0000	11,0500	13,0000	12,8393	7,4000	35,5585	51,2959	0,0211	5,0000	0,0211	17,0000	0,0211	22,0000	0,4900	0,4639	21,1119	22,7190	21,9924	0,0050	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:14	6,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,7015	11,0000	11,0228	13,0000	12,9746	8,6000	36,1585	51,4959	0,0211	5,0000	0,0211	17,0000	0,0211	23,0000	0,4900	0,4560	21,1145	22,7134	21,9927	0,0051	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:15	7,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,9714	11,0000	11,0597	13,0000	12,8060	8,3000	35,8586	51,3959	0,0211	5,0000	0,0211	14,0000	0,0211	22,0000	0,4900	0,4635	21,1165	22,7187	21,9893	0,0050	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:16	8,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,7363	11,0000	11,0408	13,0000	12,9725	8,3000	35,8586	51,3959	0,0211	5,0000	0,0211	14,0000	0,0211	22,0000	0,4900	0,4709	21,1147	22,7185	21,9876	0,0051	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:17	9,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,6575	11,0000	10,9967	13,0000	13,1022	7,2000	35,1585	51,5959	0,0211	5,0000	0,0211	15,0000	0,0211	23,0000	0,4900	0,4713	21,1153	22,7190	21,9808	0,0052	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:18	10,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,8936	11,0000	11,1340	13,0000	13,1529	8,0000	35,1585	51,0959	0,0211	5,0000	0,0211	16,0000	0,0211	24,0000	0,4900	0,4646	21,1137	22,7237	21,9826	0,0051	0,0096	0,0115	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:19	11,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,9745	11,0000	10,9455	13,0000	12,6973	8,0000	35,1585	51,0959	0,0211	5,0000	0,0211	16,0000	0,0211	24,0000	0,4900	0,4794	21,1135	22,7281	21,9824	0,0051	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:20	12,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,9842	11,0000	10,8635	13,0000	13,0996	7,2000	36,2585	51,7959	0,0211	6,0000	0,0211	16,0000	0,0211	23,0000	0,4900	0,4616	21,1096	22,7309	21,9856	0,0051	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:21	13,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0144	11,0000	10,8527	13,0000	13,2328	8,5000	35,1585	51,4959	0,0211	3,0000	0,0211	16,0000	0,0211	22,0000	0,4900	0,4676	21,1051	22,7299	21,9862	0,0051	0,0096	0,0115	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:22	14,0010	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,1425	11,0000	11,1058	13,0000	12,8787	8,5000	35,1585	51,4959	0,0211	3,0000	0,0211	16,0000	0,0211	22,0000	0,4900	0,4693	21,1007	22,7293	21,9884	0,0051	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:23	15,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,9555	11,0000	10,9736	13,0000	12,7552	7,5000	35,5585	52,3959	0,0211	5,0000	0,0211	15,0000	0,0211	22,0000	0,4900	0,4652	21,1020	22,7235	21,9820	0,0051	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:24	16,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,4211	11,0000	10,9403	13,0000	13,0048	7,5000	35,2585	52,3959	0,0211	6,0000	0,0211	17,0000	0,0211	23,0000	0,4900	0,4663	21,1085	22,7204	21,9747	0,0050	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:25	17,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0093	11,0000	10,9470	13,0000	12,9433	7,5000	35,2585	52,3959	0,0211	6,0000	0,0211	17,0000	0,0211	23,0000	0,4900	0,4672	21,1044	22,7208	21,9730	0,0051	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:26	18,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,1998	11,0000	11,2729	13,0000	12,9843	8,9000	36,1585	52,3959	0,0211	6,0000	0,0211	16,0000	0,0211	22,0000	0,4900	0,4678	21,1024	22,7174	21,9761	0,0050	0,0095	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:27	19,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,8982	11,0000	11,4793	13,0000	13,1406	8,5000	35,7585	51,7959	0,0211	5,0000	0,0211	15,0000	0,0211	21,0000	0,4900	0,4663	21,1093	22,7170	21,9786	0,0051	0,0095	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:28	20,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,2326	11,0000	10,9209	13,0000	13,2344	8,5000	35,7585	51,7959	0,0211	5,0000	0,0211	15,0000	0,0211	21,0000	0,4900	0,4623	21,1125	22,7198	21,9758	0,0050	0,0095	0,0115	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:29	21,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0856	11,0000	11,3600	13,0000	12,7501	7,2000	35,6585	52,3959	0,0211	6,0000	0,0211	17,0000	0,0211	23,0000	0,4900	0,4688	21,1127	22,7158	21,9749	0,0050	0,0094	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:30	22,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,7251	11,0000	10,3645	13,0000	13,0668	7,2000	35,6585	52,3959	0,0211	6,0000	0,0211	17,0000	0,0211	23,0000	0,4900	0,4661	21,1174	22,7174	21,9712	0,0051	0,0097	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:31	23,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0452	11,0000	10,7344	13,0000	12,9920	7,5000	33,0585	51,9959	0,0211	6,0000	0,0211	16,0000	0,0211	23,0000	0,4900	0,4617	21,1148	22,7146	21,9709	0,0050	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:32	24,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0411	11,0000	11,0510	13,0000	13,0658	6,9000	35,4586	51,5959	0,0211	5,0000	0,0211	17,0000	0,0211	23,0000	0,4900	0,4689	21,1128	22,7098	21,9755	0,0050	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
29.07.2021	13:58:33	25,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,6585	11,0000	10,8461	13,0000	12,8987	6,9000	35,4586	51,5959	0,0211	5,0000	0,0211	17,0000	0,0211	23,0000	0,4900	0,4739	21,1154	22,7079	21,9749	0,0051	0,0096	0,0116	0,0200	0,0200	0,0200	0,0127
