Date	Time	Relative time [s]	FIC-104 setpt [sl/min]	FIC-104 [sl/min]	FIC-105 setpt [sl/min]	FIC-105 [sl/min]	FIC-106 setpt [sl/min]	FIC-106 [sl/min]	CV-101 setpt [l/min]	FI-101 [l/min]	CV-102 setpt [l/min]	FI-102 [l/min]	CV-103 setpt [l/min]	FI-103 [l/min]	dP-101 [mbar D]	dP-102 [mbar D]	dP-103 [mbar D]	CV-107 setpt [mbar G]	PI-101 [mbar G]	CV-108 setpt [mbar G]	PI-102 [mbar G]	CV-109 setpt [mbar G]	PI-103 [mbar G]	Pump output pressure setpt [bar G]	PI-104 [bar G]	TI-101 [°C]	TI-102 [°C]	TI-103 [°C]	CV-101 current [A]	CV-102 current [A]	CV-103 current [A]	CV-107 current [A]	CV-108 current [A]	CV-109 current [A]	Pump ctrl current [A]
08.07.2021	15:07:40	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,8864	13,0000	12,9728	5,0000	5,1423	7,4000	50,1585	10,5959	0,0211	5,0000	0,0211	22,0000	0,0211	4,0000	0,3500	0,4829	16,2589	17,7518	17,1785	0,0049	0,0111	0,0058	0,0200	0,0200	0,0200	0,0127
08.07.2021	15:07:41	2,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,9858	13,0000	12,8002	5,0000	4,8922	7,4000	50,1585	10,5959	0,0211	5,0000	0,0211	22,0000	0,0211	4,0000	0,3500	0,4836	16,1997	17,6968	17,1215	0,0049	0,0112	0,0058	0,0200	0,0200	0,0200	0,0127
08.07.2021	15:07:42	3,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,7722	13,0000	12,6157	5,0000	4,8896	9,0000	48,6585	9,5959	0,0211	5,0000	0,0211	21,0000	0,0211	5,0000	0,3500	0,4812	16,1506	17,6430	17,0625	0,0050	0,0113	0,0058	0,0200	0,0200	0,0200	0,0127
08.07.2021	15:07:43	4,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,9094	13,0000	13,2249	5,0000	4,8118	9,0000	48,6585	9,5959	0,0211	5,0000	0,0211	21,0000	0,0211	5,0000	0,3500	0,4864	16,0965	17,5795	17,0051	0,0049	0,0111	0,0059	0,0200	0,0200	0,0200	0,0127
08.07.2021	15:07:44	5,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,9735	13,0000	13,0235	5,0000	4,8968	7,1000	50,5585	9,8959	0,0211	7,0000	0,0211	21,0000	0,0211	5,0000	0,3500	0,4847	16,0450	17,5235	16,9435	0,0049	0,0112	0,0059	0,0200	0,0200	0,0200	0,0127
08.07.2021	15:07:45	6,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0595	13,0000	12,7433	5,0000	4,9414	7,1000	50,5585	9,8959	0,0211	7,0000	0,0211	21,0000	0,0211	5,0000	0,3500	0,4758	15,9970	17,4686	16,8919	0,0049	0,0112	0,0059	0,0200	0,0200	0,0200	0,0127
08.07.2021	15:07:46	7,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,0923	13,0000	12,9083	5,0000	4,9850	9,4000	48,3586	10,1959	0,0211	5,0000	0,0211	22,0000	0,0211	6,0000	0,3500	0,4893	15,9413	17,4186	16,8365	0,0049	0,0112	0,0059	0,0200	0,0200	0,0200	0,0127
08.07.2021	15:07:47	8,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	4,8091	13,0000	12,9508	5,0000	5,0372	6,6000	50,3586	9,7959	0,0211	7,0000	0,0211	22,0000	0,0211	4,0000	0,3500	0,4814	15,8952	17,3686	16,7820	0,0050	0,0112	0,0059	0,0200	0,0200	0,0200	0,0127
08.07.2021	15:07:48	9,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,2685	13,0000	13,1342	5,0000	4,9547	6,6000	50,3586	9,7959	0,0211	7,0000	0,0211	22,0000	0,0211	4,0000	0,3500	0,4846	15,8417	17,3088	16,7290	0,0049	0,0112	0,0059	0,0200	0,0200	0,0200	0,0127
08.07.2021	15:07:49	10,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	5,0000	5,2618	13,0000	13,0328	5,0000	4,9224	8,7000	49,5585	10,1959	0,0211	4,0000	0,0211	22,0000	0,0211	4,0000	0,3500	0,4886	15,7861	17,2529	16,6730	0,0048	0,0112	0,0059	0,0200	0,0200	0,0200	0,0127
