Date	Time	Relative time [s]	FIC-104 setpt [sl/min]	FIC-104 [sl/min]	FIC-105 setpt [sl/min]	FIC-105 [sl/min]	FIC-106 setpt [sl/min]	FIC-106 [sl/min]	CV-101 setpt [l/min]	FI-101 [l/min]	CV-102 setpt [l/min]	FI-102 [l/min]	CV-103 setpt [l/min]	FI-103 [l/min]	dP-101 [mbar D]	dP-102 [mbar D]	dP-103 [mbar D]	CV-107 setpt [mbar G]	PI-101 [mbar G]	CV-108 setpt [mbar G]	PI-102 [mbar G]	CV-109 setpt [mbar G]	PI-103 [mbar G]	Pump output pressure setpt [bar G]	PI-104 [bar G]	TI-101 [°C]	TI-102 [°C]	TI-103 [°C]	CV-101 current [A]	CV-102 current [A]	CV-103 current [A]	CV-107 current [A]	CV-108 current [A]	CV-109 current [A]	Pump ctrl current [A]
09.07.2021	13:58:58	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	12,2494	13,0000	13,0389	9,0000	9,0177	80,1000	50,2585	27,6959	0,0211	19,0000	0,0211	22,0000	0,0211	13,0000	0,0000	0,4493	17,5844	19,0836	18,4528	0,0120	0,0119	0,0086	0,0200	0,0200	0,0200	0,0127
09.07.2021	13:58:59	2,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	12,6156	13,0000	12,7064	9,0000	9,2595	77,3000	48,6585	27,3959	0,0211	20,0000	0,0211	22,0000	0,0211	12,0000	0,0000	0,4598	17,5657	19,0784	18,4395	0,0120	0,0120	0,0085	0,0200	0,0200	0,0200	0,0127
09.07.2021	13:59:00	3,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	12,2725	13,0000	13,1839	9,0000	9,1924	75,9000	50,2585	27,5959	0,0211	18,0000	0,0211	23,0000	0,0211	13,0000	0,0000	0,4644	17,5591	19,0732	18,4325	0,0120	0,0119	0,0085	0,0200	0,0200	0,0200	0,0127
09.07.2021	13:59:01	4,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	12,2182	13,0000	12,9303	9,0000	8,9229	75,9000	50,2585	27,5959	0,0211	18,0000	0,0211	23,0000	0,0211	13,0000	0,0000	0,4623	17,5546	19,0693	18,4279	0,0120	0,0120	0,0086	0,0200	0,0200	0,0200	0,0127
09.07.2021	13:59:02	5,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	12,1286	13,0000	13,0492	9,0000	8,9111	76,7000	50,4586	27,6959	0,0211	19,0000	0,0211	23,0000	0,0211	13,0000	0,0000	0,4542	17,5395	19,0607	18,4209	0,0120	0,0119	0,0086	0,0200	0,0200	0,0200	0,0127
09.07.2021	13:59:03	6,0010	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	11,9401	13,0000	12,8037	9,0000	9,2642	76,7000	50,4586	27,6959	0,0211	19,0000	0,0211	23,0000	0,0211	13,0000	0,0000	0,4531	17,5341	19,0556	18,4135	0,0120	0,0120	0,0085	0,0200	0,0200	0,0200	0,0127
09.07.2021	13:59:04	7,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	12,0876	13,0000	13,1429	9,0000	9,2539	74,2000	50,8586	27,7959	0,0211	17,0000	0,0211	24,0000	0,0211	14,0000	0,0000	0,4517	17,5405	19,0423	18,4089	0,0120	0,0119	0,0085	0,0200	0,0200	0,0200	0,0127
09.07.2021	13:59:05	8,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	12,0062	13,0000	13,1065	9,0000	9,0915	79,9000	50,8586	27,0959	0,0211	20,0000	0,0211	22,0000	0,0211	12,0000	0,0000	0,4498	17,5401	19,0317	18,4060	0,0120	0,0119	0,0085	0,0200	0,0200	0,0200	0,0127
09.07.2021	13:59:06	9,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	12,0272	13,0000	13,0625	9,0000	9,0238	79,9000	50,8586	27,0959	0,0211	20,0000	0,0211	22,0000	0,0211	12,0000	0,0000	0,4539	17,5281	19,0300	18,3980	0,0120	0,0119	0,0085	0,0200	0,0200	0,0200	0,0127
09.07.2021	13:59:07	10,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	12,2459	13,0000	12,3923	9,0000	9,1811	75,3000	50,4586	27,2959	0,0211	18,0000	0,0211	24,0000	0,0211	14,0000	0,0000	0,4502	17,5210	19,0256	18,3904	0,0120	0,0121	0,0085	0,0200	0,0200	0,0200	0,0127
