Date	Time	Relative time [s]	FIC-104 setpt [sl/min]	FIC-104 [sl/min]	FIC-105 setpt [sl/min]	FIC-105 [sl/min]	FIC-106 setpt [sl/min]	FIC-106 [sl/min]	CV-101 setpt [l/min]	FI-101 [l/min]	CV-102 setpt [l/min]	FI-102 [l/min]	CV-103 setpt [l/min]	FI-103 [l/min]	dP-101 [mbar D]	dP-102 [mbar D]	dP-103 [mbar D]	CV-107 setpt [mbar G]	PI-101 [mbar G]	CV-108 setpt [mbar G]	PI-102 [mbar G]	CV-109 setpt [mbar G]	PI-103 [mbar G]	Pump output pressure setpt [bar G]	PI-104 [bar G]	TI-101 [°C]	TI-102 [°C]	TI-103 [°C]	CV-101 current [A]	CV-102 current [A]	CV-103 current [A]	CV-107 current [A]	CV-108 current [A]	CV-109 current [A]	Pump ctrl current [A]
08.07.2021	11:30:03	1,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,8353	9,0000	9,2722	13,0000	13,1252	25,3000	22,6585	55,1959	0,0211	10,0000	0,0211	12,0000	0,0211	22,0000	0,0000	0,4699	21,9594	23,5245	22,8068	0,0081	0,0083	0,0115	0,0200	0,0200	0,0200	0,0127
08.07.2021	11:30:04	2,0010	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,8737	9,0000	9,2419	13,0000	13,1908	25,3000	22,6585	55,1959	0,0211	10,0000	0,0211	12,0000	0,0211	22,0000	0,0000	0,4706	21,9546	23,5166	22,7976	0,0081	0,0084	0,0115	0,0200	0,0200	0,0200	0,0127
08.07.2021	11:30:05	3,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,8578	9,0000	8,8059	13,0000	12,9366	26,2000	22,7585	53,8959	0,0211	10,0000	0,0211	13,0000	0,0211	21,0000	0,0000	0,4737	21,9542	23,5081	22,7888	0,0081	0,0084	0,0115	0,0200	0,0200	0,0200	0,0127
08.07.2021	11:30:06	4,0010	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,2635	9,0000	9,0273	13,0000	13,2108	25,4000	23,5586	55,8959	0,0211	10,0000	0,0211	12,0000	0,0211	21,0000	0,0000	0,4677	21,9456	23,5000	22,7855	0,0080	0,0082	0,0115	0,0200	0,0200	0,0200	0,0127
08.07.2021	11:30:07	5,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,2384	9,0000	9,3490	13,0000	12,9566	25,4000	23,5586	55,8959	0,0211	10,0000	0,0211	12,0000	0,0211	21,0000	0,0000	0,4749	21,9437	23,4979	22,7794	0,0080	0,0082	0,0115	0,0200	0,0200	0,0200	0,0127
08.07.2021	11:30:08	6,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,0422	9,0000	9,2394	13,0000	12,9192	25,6000	22,3586	56,1959	0,0211	10,0000	0,0211	12,0000	0,0211	23,0000	0,0000	0,4743	21,9405	23,4895	22,7761	0,0080	0,0082	0,0115	0,0200	0,0200	0,0200	0,0127
08.07.2021	11:30:09	7,0010	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,1528	9,0000	8,8715	13,0000	13,0806	25,6000	22,3586	56,1959	0,0211	10,0000	0,0211	12,0000	0,0211	23,0000	0,0000	0,4781	21,9378	23,4861	22,7701	0,0080	0,0083	0,0115	0,0200	0,0200	0,0200	0,0127
08.07.2021	11:30:10	8,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	8,9659	9,0000	9,3208	13,0000	12,8772	26,1000	23,6585	55,9959	0,0211	10,0000	0,0211	13,0000	0,0211	23,0000	0,0000	0,4703	21,9384	23,4773	22,7670	0,0080	0,0082	0,0115	0,0200	0,0200	0,0200	0,0127
08.07.2021	11:30:11	9,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,0519	9,0000	8,8884	13,0000	12,8516	26,1000	23,6585	55,9959	0,0211	10,0000	0,0211	13,0000	0,0211	23,0000	0,0000	0,4739	21,9351	23,4730	22,7636	0,0080	0,0083	0,0116	0,0200	0,0200	0,0200	0,0127
08.07.2021	11:30:12	10,0000	0,0000	0,0000	0,0000	0,0000	0,0000	0,0000	9,0000	9,0407	9,0000	8,7250	13,0000	13,0811	25,1000	23,7585	56,3959	0,0211	12,0000	0,0211	11,0000	0,0211	22,0000	0,0000	0,4759	21,9240	23,4712	22,7689	0,0080	0,0083	0,0115	0,0200	0,0200	0,0200	0,0127
